Event_ID,Session_ID,User_ID,Product_ID,Date,Event_Type,Page,Event_Time
E00003126,S0000090,U001022,P000815,2025-02-16,Product View,Checkout,08:42:22
E00003127,S0009917,U000927,P000982,2024-02-09,Purchase,Category,20:40:49
E00003128,S0000960,U001474,P000763,2025-12-15,Purchase,Checkout,06:28:52
E00003129,S0004389,U000426,P000194,2025-08-14,Purchase,Product,09:58:25
E00003130,S0003375,U001080,P000330,2024-05-31,Begin Checkout,Category,03:35:37
E00003131,S0008874,U001561,P000002,2025-03-04,Remove From Cart,Home,04:22:51
E00003132,S0003808,U000599,P000930,2024-10-28,Page View,Product,11:51:27
E00003133,S0002362,U000648,P000104,2025-06-04,Wishlist,Category,09:51:47
E00003134,S0004423,U001813,P000678,2025-07-18,Product View,Search,01:37:09
E00003135,S0003782,U001437,P000625,2024-05-14,Category View,Home,03:49:14
E00003136,S0008948,U000123,P000058,2025-02-12,Search,Checkout,21:45:31
E00003137,S0002960,U001151,P000286,2024-03-21,Landing,Cart,23:37:46
E00003138,S0004223,U001592,P000785,2024-04-22,Purchase,Category,01:53:54
E00003139,S0009110,U001089,P000686,2025-02-24,Landing,Product,02:18:09
E00003140,S0003699,U000248,P000174,2024-06-09,Product View,Search,21:29:58
E00003141,S0000825,U001087,P000364,2025-12-02,Add To Cart,Home,14:55:29
E00003142,S0008944,U001672,P000592,2024-10-08,Landing,Checkout,08:20:34
E00003143,S0003135,U001536,P000960,2025-02-04,Add To Cart,Search,19:40:47
E00003144,S0007803,U000557,P000662,2024-10-24,Search,Search,20:16:54
E00003145,S0003385,U000834,P000470,2025-06-29,Add To Cart,Home,04:25:01
E00003146,S0006838,U001174,P000356,2024-06-30,Payment,Profile,06:00:17
E00003147,S0000425,U001715,P000404,2025-06-18,Begin Checkout,Category,02:59:12
E00003148,S0001413,U000930,P000525,2024-04-23,Category View,Search,15:00:34
E00003149,S0009592,U000519,P000225,2024-07-09,Product View,Product,08:59:35
E00003150,S0007040,U001604,P000533,2024-04-13,Category View,Search,18:07:32
E00003151,S0007220,U000086,P000413,2025-07-27,Begin Checkout,Product,08:46:28
E00003152,S0006274,U000047,P000949,2025-01-21,Product View,Profile,14:17:52
E00003153,S0009207,U001509,P000781,2025-12-18,Payment,Category,13:44:28
E00003154,S0002232,U000169,P000038,2024-11-21,Page View,Checkout,07:11:39
E00003155,S0000694,U000236,P000125,2025-04-13,Landing,Cart,18:52:46
E00003156,S0007321,U001145,P000567,2025-08-01,Begin Checkout,Checkout,08:07:53
E00003157,S0001733,U001126,P000420,2025-02-11,Wishlist,Product,02:46:32
E00003158,S0003184,U001784,P000779,2025-12-25,Category View,Search,05:19:05
E00003159,S0002647,U001318,P000824,2025-07-14,Page View,Home,11:35:33
E00003160,S0007241,U000452,P000332,2025-05-10,Begin Checkout,Cart,05:55:32
E00003161,S0006285,U000952,P000529,2024-04-03,Begin Checkout,Profile,15:09:16
E00003162,S0004796,U001226,P000233,2025-08-24,Begin Checkout,Home,13:56:42
E00003163,S0004978,U001340,P000532,2024-01-09,Wishlist,Profile,12:42:26
E00003164,S0002522,U000840,P000658,2025-08-12,Remove From Cart,Profile,13:35:18
E00003165,S0000562,U000563,P000067,2024-08-09,Purchase,Home,18:14:34
E00003166,S0008583,U000448,P000233,2025-08-17,Landing,Home,21:46:11
E00003167,S0001850,U000337,P000963,2025-03-26,Add To Cart,Product,00:47:07
E00003168,S0002360,U000989,P000397,2025-03-23,Begin Checkout,Category,08:19:03
E00003169,S0002877,U000766,P000261,2024-11-07,Payment,Profile,06:10:22
E00003170,S0002400,U001387,P000747,2025-07-30,Page View,Search,11:41:45
E00003171,S0002446,U000235,P000338,2024-07-31,Landing,Category,01:38:01
E00003172,S0006349,U000399,P000470,2025-09-28,Purchase,Search,09:11:16
E00003173,S0008365,U000511,P000423,2024-03-25,Category View,Home,00:29:03
E00003174,S0004251,U001724,P000756,2024-09-14,Page View,Search,23:07:08
E00003175,S0003040,U001137,P000333,2025-07-13,Purchase,Product,16:01:47
E00003176,S0004707,U001681,P000441,2025-04-09,Payment,Profile,15:10:32
E00003177,S0000011,U001673,P000464,2024-12-08,Page View,Home,19:03:49
E00003178,S0001302,U001083,P000098,2025-12-14,Add To Cart,Category,00:15:56
E00003179,S0001861,U001613,P000761,2025-05-03,Search,Product,06:03:27
E00003180,S0002239,U001394,P000156,2024-02-22,Category View,Search,08:15:27
E00003181,S0009174,U000472,P000984,2024-06-11,Search,Cart,18:02:12
E00003182,S0006033,U000205,P000489,2024-01-31,Payment,Search,17:07:06
E00003183,S0000630,U000216,P000754,2024-06-27,Purchase,Home,05:36:30
E00003184,S0003922,U001317,P000313,2024-08-23,Add To Cart,Search,00:52:29
E00003185,S0009696,U001645,P000155,2024-03-27,Search,Profile,01:41:21
E00003186,S0008274,U000398,P000576,2025-09-11,Page View,Search,17:23:14
E00003187,S0003942,U001681,P000858,2024-01-10,Category View,Profile,02:56:43
E00003188,S0003914,U000438,P000988,2024-04-13,Wishlist,Search,02:36:16
E00003189,S0000391,U000291,P000491,2025-02-08,Product View,Product,17:48:58
E00003190,S0004665,U001753,P000577,2024-01-27,Begin Checkout,Profile,02:12:55
E00003191,S0000270,U001455,P000361,2025-02-20,Landing,Home,00:02:52
E00003192,S0001256,U001618,P000996,2025-02-14,Begin Checkout,Category,01:33:26
E00003193,S0008955,U000285,P000064,2024-04-18,Begin Checkout,Cart,21:36:03
E00003194,S0000762,U001632,P000719,2024-12-22,Category View,Product,06:40:29
E00003195,S0006899,U000314,P000612,2025-12-02,Landing,Category,21:49:26
E00003196,S0002118,U001688,P000901,2024-04-10,Page View,Product,04:09:14
E00003197,S0008350,U001153,P000504,2024-09-06,Wishlist,Cart,07:27:51
E00003198,S0003652,U001191,P000451,2024-03-06,Add To Cart,Category,18:13:36
E00003199,S0004869,U000864,P000698,2025-08-22,Payment,Checkout,20:35:31
E00003200,S0000458,U000167,P000671,2025-03-17,Product View,Home,20:59:34
E00003201,S0008126,U001192,P000357,2024-06-06,Landing,Category,22:56:54
E00003202,S0009017,U000743,P000464,2024-03-19,Landing,Cart,10:41:11
E00003203,S0005531,U000616,P000606,2025-08-13,Wishlist,Search,10:54:27
E00003204,S0005156,U000466,P000009,2024-01-01,Begin Checkout,Search,14:38:38
E00003205,S0000979,U000196,P000577,2025-12-24,Page View,Checkout,15:10:29
E00003206,S0002683,U001510,P000354,2025-09-12,Begin Checkout,Checkout,00:11:49
E00003207,S0007016,U000081,P000886,2024-04-30,Purchase,Profile,14:51:10
E00003208,S0001504,U000350,P000828,2025-07-08,Product View,Home,18:33:54
E00003209,S0009533,U000475,P000891,2024-05-25,Remove From Cart,Search,12:09:49
E00003210,S0006708,U000505,P000351,2025-12-27,Search,Search,13:30:53
E00003211,S0006900,U000523,P000991,2025-08-09,Category View,Search,04:05:17
E00003212,S0006613,U001097,P000590,2025-10-26,Search,Profile,12:30:31
E00003213,S0003429,U000833,P000798,2024-04-05,Product View,Checkout,16:42:28
E00003214,S0000086,U001406,P000156,2025-06-04,Page View,Profile,02:42:01
E00003215,S0001780,U000697,P000455,2025-12-01,Wishlist,Product,14:15:01
E00003216,S0006807,U000967,P000788,2024-01-31,Begin Checkout,Checkout,11:35:10
E00003217,S0008291,U001235,P000813,2025-10-05,Product View,Profile,07:02:20
E00003218,S0003412,U001543,P000951,2025-07-26,Wishlist,Checkout,16:59:05
E00003219,S0001625,U001142,P000650,2025-09-08,Begin Checkout,Product,06:32:08
E00003220,S0001516,U000043,P000413,2025-10-18,Wishlist,Search,06:25:55
E00003221,S0001325,U001792,P000225,2024-06-02,Wishlist,Cart,15:23:07
E00003222,S0007533,U001775,P000438,2025-07-19,Landing,Product,11:24:08
E00003223,S0000344,U000586,P000008,2025-10-30,Add To Cart,Cart,05:08:24
E00003224,S0007483,U001156,P000654,2024-10-09,Begin Checkout,Profile,09:09:01
E00003225,S0007618,U000127,P000419,2025-03-24,Payment,Profile,04:11:51
E00003226,S0007550,U001345,P000284,2025-03-05,Purchase,Home,07:27:03
E00003227,S0004751,U001984,P000029,2025-03-02,Wishlist,Product,21:39:29
E00003228,S0004189,U001676,P000840,2024-01-11,Payment,Checkout,05:30:03
E00003229,S0005968,U000910,P000768,2024-12-14,Search,Category,15:40:08
E00003230,S0009416,U000072,P000021,2025-07-10,Payment,Search,06:16:53
E00003231,S0005165,U000895,P000733,2025-07-06,Category View,Profile,22:10:09
E00003232,S0007296,U001117,P000393,2024-01-19,Landing,Search,14:59:26
E00003233,S0004752,U000600,P000922,2024-11-23,Category View,Cart,08:17:23
E00003234,S0006931,U001139,P000989,2024-12-09,Remove From Cart,Category,17:10:24
E00003235,S0009702,U001893,P000587,2024-07-10,Page View,Cart,13:30:37
E00003236,S0002740,U000762,P000482,2024-04-18,Add To Cart,Product,19:10:31
E00003237,S0009680,U001268,P000339,2024-12-03,Search,Search,18:36:54
E00003238,S0003316,U000087,P000311,2025-11-07,Begin Checkout,Search,19:35:24
E00003239,S0009936,U000533,P000770,2025-08-22,Landing,Home,15:30:22
E00003240,S0002368,U001625,P000719,2024-09-06,Purchase,Profile,22:52:23
E00003241,S0003428,U001262,P000802,2024-09-22,Add To Cart,Category,05:47:07
E00003242,S0002941,U001672,P000366,2024-11-21,Remove From Cart,Home,09:27:31
E00003243,S0007394,U000883,P000054,2024-01-18,Product View,Checkout,03:34:34
E00003244,S0008531,U000964,P000492,2024-09-23,Landing,Search,00:21:33
E00003245,S0006624,U001137,P000980,2024-06-09,Category View,Cart,19:07:17
E00003246,S0007801,U001294,P000707,2025-09-18,Add To Cart,Category,03:41:32
E00003247,S0000560,U000974,P000781,2024-03-01,Payment,Search,03:30:36
E00003248,S0002335,U000142,P000809,2025-04-02,Wishlist,Product,11:33:05
E00003249,S0007969,U000627,P000051,2025-05-07,Purchase,Home,17:25:14
E00003250,S0006267,U000944,P000104,2025-09-18,Add To Cart,Cart,21:55:01
E00003251,S0007095,U001982,P000536,2025-12-11,Remove From Cart,Product,13:41:36
E00003252,S0000486,U001303,P000291,2024-02-25,Payment,Category,21:27:07
E00003253,S0007940,U000550,P000972,2025-04-11,Remove From Cart,Checkout,06:09:47
E00003254,S0009529,U000870,P000202,2024-02-14,Purchase,Product,03:19:22
E00003255,S0005099,U000007,P000350,2024-11-25,Begin Checkout,Profile,22:13:36
E00003256,S0009149,U000600,P000001,2025-12-28,Page View,Cart,21:52:53
E00003257,S0003846,U001656,P000523,2025-06-20,Remove From Cart,Category,04:51:20
E00003258,S0000245,U000170,P000649,2025-11-27,Page View,Search,10:57:18
E00003259,S0002761,U000776,P000752,2025-06-30,Add To Cart,Home,13:42:03
E00003260,S0007554,U000414,P000389,2024-06-21,Remove From Cart,Profile,13:16:59
E00003261,S0003787,U001530,P000986,2025-08-31,Purchase,Cart,00:14:44
E00003262,S0002857,U001733,P000236,2025-01-30,Remove From Cart,Cart,02:33:38
E00003263,S0005889,U000339,P000109,2025-01-01,Product View,Search,19:39:31
E00003264,S0005094,U000254,P000349,2024-12-12,Landing,Product,00:19:49
E00003265,S0003826,U000909,P000942,2025-08-12,Wishlist,Checkout,08:35:50
E00003266,S0002360,U000989,P000496,2025-03-23,Search,Home,07:20:59
E00003267,S0006257,U001450,P000077,2025-07-26,Purchase,Search,21:37:30
E00003268,S0007011,U001927,P000227,2024-11-09,Wishlist,Cart,22:37:52
E00003269,S0008760,U001489,P000017,2024-06-14,Category View,Search,06:32:19
E00003270,S0003846,U001656,P000680,2025-06-20,Payment,Profile,13:48:05
E00003271,S0005526,U001440,P000098,2024-05-03,Search,Profile,20:53:44
E00003272,S0008399,U000181,P000642,2025-07-04,Wishlist,Search,10:42:38
E00003273,S0003950,U000580,P000940,2024-12-31,Search,Category,02:44:19
E00003274,S0001041,U001227,P000396,2024-01-16,Add To Cart,Category,20:58:48
E00003275,S0004987,U000301,P000651,2024-06-08,Search,Profile,17:30:52
E00003276,S0007377,U000334,P000333,2025-06-29,Begin Checkout,Checkout,03:59:04
E00003277,S0005457,U001711,P000948,2025-11-14,Add To Cart,Category,10:40:55
E00003278,S0006376,U000156,P000280,2025-09-08,Payment,Profile,17:41:14
E00003279,S0009341,U001183,P000566,2025-06-12,Purchase,Profile,18:06:13
E00003280,S0007926,U001644,P000802,2025-11-07,Wishlist,Home,16:54:15
E00003281,S0009467,U001499,P000736,2024-06-16,Search,Checkout,06:50:09
E00003282,S0003359,U000807,P000745,2025-05-14,Category View,Checkout,10:37:05
E00003283,S0004351,U000915,P000197,2024-01-19,Add To Cart,Checkout,12:42:56
E00003284,S0000279,U001852,P000785,2024-05-31,Page View,Home,14:56:18
E00003285,S0001429,U000939,P000403,2024-06-08,Add To Cart,Search,08:13:39
E00003286,S0006032,U001792,P000943,2025-07-16,Payment,Profile,04:00:53
E00003287,S0000504,U000375,P000877,2024-07-30,Add To Cart,Home,02:03:17
E00003288,S0006540,U000904,P000360,2025-11-16,Purchase,Checkout,17:25:20
E00003289,S0006879,U000185,P000197,2024-10-16,Remove From Cart,Cart,05:39:59
E00003290,S0006537,U000993,P000836,2024-08-02,Purchase,Search,14:34:56
E00003291,S0009511,U000325,P000318,2024-09-28,Remove From Cart,Product,10:20:00
E00003292,S0000892,U001385,P000172,2024-04-22,Remove From Cart,Home,16:04:43
E00003293,S0002239,U001394,P000075,2024-02-22,Landing,Category,11:21:41
E00003294,S0004239,U000047,P000420,2024-10-24,Landing,Cart,09:48:14
E00003295,S0005068,U001649,P000910,2024-07-16,Search,Category,09:17:37
E00003296,S0009060,U001681,P000662,2025-07-12,Remove From Cart,Profile,05:31:52
E00003297,S0005571,U001992,P000870,2025-05-22,Wishlist,Checkout,11:20:27
E00003298,S0005879,U000940,P000179,2024-10-12,Remove From Cart,Profile,21:45:03
E00003299,S0009619,U001068,P000276,2025-03-25,Remove From Cart,Profile,01:37:05
E00003300,S0001024,U000863,P000563,2025-11-20,Purchase,Product,02:30:02
E00003301,S0009294,U000448,P000804,2024-03-09,Begin Checkout,Profile,23:17:52
E00003302,S0003145,U001379,P000520,2025-03-30,Add To Cart,Home,19:18:49
E00003303,S0009420,U000339,P000735,2024-01-07,Wishlist,Product,15:23:35
E00003304,S0008671,U000023,P000756,2025-10-20,Landing,Profile,20:37:47
E00003305,S0009051,U001786,P000852,2024-02-07,Product View,Cart,06:43:01
E00003306,S0002062,U000576,P000806,2024-11-10,Page View,Category,06:38:54
E00003307,S0001021,U001568,P000061,2025-03-04,Wishlist,Cart,01:29:43
E00003308,S0009342,U000231,P000956,2024-09-19,Wishlist,Search,22:46:05
E00003309,S0001826,U000210,P000250,2024-03-31,Page View,Cart,06:09:18
E00003310,S0003607,U001283,P000338,2024-05-24,Page View,Home,22:08:48
E00003311,S0007925,U000894,P000623,2025-02-09,Product View,Product,09:00:24
E00003312,S0005681,U001568,P000997,2024-01-10,Category View,Search,19:33:52
E00003313,S0004089,U000299,P000510,2025-06-15,Purchase,Checkout,19:03:41
E00003314,S0001542,U000374,P000424,2024-12-18,Product View,Home,19:02:46
E00003315,S0002866,U000352,P000854,2024-03-08,Search,Search,02:06:36
E00003316,S0006428,U000755,P000044,2025-02-25,Landing,Category,09:59:17
E00003317,S0009681,U001682,P000647,2025-11-11,Page View,Category,12:45:05
E00003318,S0001413,U000930,P000471,2024-04-23,Add To Cart,Product,04:55:27
E00003319,S0003992,U001594,P000129,2025-06-10,Begin Checkout,Checkout,15:30:54
E00003320,S0006849,U000901,P000536,2024-07-04,Search,Profile,00:48:42
E00003321,S0008957,U001229,P000944,2024-03-17,Remove From Cart,Checkout,23:35:50
E00003322,S0002991,U001380,P000430,2025-06-07,Category View,Checkout,04:18:58
E00003323,S0003266,U000756,P000933,2024-07-29,Begin Checkout,Category,11:26:51
E00003324,S0008463,U000409,P000020,2024-02-02,Page View,Home,12:46:44
E00003325,S0009759,U000790,P000631,2024-06-30,Purchase,Home,14:14:14
E00003326,S0009826,U000356,P000938,2025-11-25,Purchase,Cart,14:44:05
E00003327,S0008103,U000419,P000223,2024-09-30,Payment,Home,16:49:15
E00003328,S0002697,U000499,P000254,2024-04-07,Begin Checkout,Product,17:15:12
E00003329,S0007808,U001162,P000509,2024-02-14,Search,Product,16:30:46
E00003330,S0002616,U001042,P000318,2024-11-24,Add To Cart,Profile,06:28:29
E00003331,S0009146,U000763,P000076,2024-08-16,Category View,Home,12:02:47
E00003332,S0002374,U000956,P000053,2025-08-25,Category View,Product,22:07:30
E00003333,S0009966,U000689,P000369,2025-04-04,Payment,Category,16:26:00
E00003334,S0006251,U000899,P000927,2024-01-07,Purchase,Search,14:29:57
E00003335,S0004494,U001191,P000797,2024-08-28,Category View,Category,15:45:22
E00003336,S0001637,U001416,P000772,2024-01-20,Search,Cart,20:46:33
E00003337,S0002125,U000182,P000980,2025-12-20,Search,Profile,00:37:22
E00003338,S0007277,U001457,P000285,2025-02-25,Landing,Cart,14:19:53
E00003339,S0000673,U000265,P000965,2024-11-27,Payment,Cart,22:54:00
E00003340,S0004888,U001148,P000134,2024-09-08,Wishlist,Cart,01:36:35
E00003341,S0008462,U000121,P000853,2025-01-19,Purchase,Product,01:40:29
E00003342,S0001800,U000573,P000721,2025-07-28,Payment,Home,19:48:05
E00003343,S0002925,U001546,P000670,2025-08-04,Purchase,Search,23:33:35
E00003344,S0000260,U000385,P000395,2025-09-04,Category View,Profile,08:22:11
E00003345,S0004804,U000439,P000095,2024-01-10,Product View,Profile,10:17:26
E00003346,S0002962,U000292,P000606,2024-09-07,Remove From Cart,Checkout,15:21:55
E00003347,S0002650,U001526,P000875,2024-09-23,Search,Home,00:33:11
E00003348,S0006290,U001743,P000855,2024-08-17,Page View,Cart,03:57:18
E00003349,S0000611,U001123,P000339,2024-11-08,Category View,Profile,21:34:41
E00003350,S0004660,U001259,P000750,2024-11-22,Landing,Category,00:34:39
E00003351,S0005786,U000308,P000302,2025-03-09,Add To Cart,Product,03:52:39
E00003352,S0007690,U000761,P000984,2024-01-24,Page View,Profile,23:37:48
E00003353,S0001602,U001824,P000270,2025-09-01,Page View,Product,01:57:37
E00003354,S0003764,U000084,P000359,2024-12-29,Page View,Profile,04:24:35
E00003355,S0001993,U001087,P000245,2024-03-24,Payment,Product,10:15:37
E00003356,S0002194,U001291,P000059,2025-09-27,Purchase,Search,06:08:54
E00003357,S0004695,U001229,P000110,2025-07-19,Search,Product,00:46:35
E00003358,S0001212,U000642,P000152,2024-04-01,Add To Cart,Profile,11:32:10
E00003359,S0009355,U000164,P000285,2024-12-06,Remove From Cart,Home,23:13:45
E00003360,S0006756,U000380,P000123,2024-09-03,Category View,Product,15:27:52
E00003361,S0003966,U000719,P000604,2024-04-19,Payment,Search,03:37:19
E00003362,S0000455,U001916,P000710,2025-03-29,Payment,Home,18:52:36
E00003363,S0001245,U000730,P000688,2024-07-12,Payment,Product,22:18:40
E00003364,S0009509,U001254,P000841,2025-11-01,Begin Checkout,Home,19:07:40
E00003365,S0004500,U000634,P000591,2025-01-18,Wishlist,Cart,15:31:32
E00003366,S0008655,U000677,P000854,2024-07-19,Page View,Checkout,08:25:23
E00003367,S0001915,U000351,P000627,2025-01-26,Begin Checkout,Cart,14:48:13
E00003368,S0001082,U000821,P000310,2024-01-29,Remove From Cart,Search,01:29:01
E00003369,S0008197,U000625,P000432,2024-08-21,Landing,Product,22:33:11
E00003370,S0001725,U000089,P000933,2024-03-09,Begin Checkout,Home,18:46:31
E00003371,S0004065,U000699,P000361,2024-08-30,Wishlist,Cart,18:08:40
E00003372,S0002421,U001509,P000504,2024-07-05,Category View,Checkout,00:16:26
E00003373,S0007915,U001133,P000100,2024-05-31,Wishlist,Checkout,17:32:27
E00003374,S0000581,U001042,P000961,2024-12-19,Category View,Cart,07:05:11
E00003375,S0007354,U000732,P000382,2025-11-11,Product View,Cart,14:42:51
E00003376,S0003128,U001825,P000583,2024-05-02,Landing,Checkout,19:30:47
E00003377,S0002595,U000936,P000943,2024-06-19,Search,Home,12:53:33
E00003378,S0001261,U001642,P000014,2024-10-04,Begin Checkout,Checkout,02:42:18
E00003379,S0007525,U001955,P000250,2025-02-05,Remove From Cart,Cart,16:18:49
