Session_ID,User_ID,Date,Device,Operating_System,Browser,Traffic_Source,Session_Duration_Min,Page_Views,Bounce,Converted
S0002863,U000395,2025-09-13,Tablet,iOS,Chrome,YouTube,56,10,False,False
S0002864,U000150,2025-11-13,Tablet,Android,Chrome,Facebook,5,9,False,False
S0002865,U000498,2024-09-04,Mobile,macOS,Firefox,Email,14,5,False,False
S0002866,U000352,2024-03-08,Mobile,Windows,Edge,Email,9,2,False,False
S0002867,U001648,2025-04-21,Mobile,Windows,Chrome,Facebook,58,10,False,False
S0002868,U001628,2024-06-01,Desktop,iOS,Firefox,Organic Search,1,1,True,False
S0002869,U000074,2025-12-24,Desktop,macOS,Firefox,Organic Search,7,5,False,True
S0002870,U000750,2024-01-09,Desktop,Windows,Chrome,Instagram,10,6,False,False
S0002871,U001949,2025-01-03,Desktop,Windows,Firefox,YouTube,40,1,True,False
S0002872,U001428,2024-10-05,Mobile,Windows,Edge,YouTube,13,7,False,False
S0002873,U000033,2024-10-13,Tablet,Android,Safari,Direct,57,5,False,False
S0002874,U000856,2025-04-06,Desktop,Windows,Safari,Email,27,10,False,False
S0002875,U001588,2024-01-18,Desktop,Windows,Safari,Referral,25,8,False,False
S0002876,U000384,2025-12-19,Tablet,iOS,Edge,YouTube,21,3,False,False
S0002877,U000766,2024-11-07,Desktop,macOS,Chrome,Facebook,40,2,False,False
S0002878,U001652,2024-05-08,Desktop,Android,Safari,Referral,7,12,False,False
S0002879,U000699,2025-02-03,Tablet,macOS,Firefox,Instagram,3,6,False,True
S0002880,U001165,2025-10-19,Desktop,iOS,Chrome,YouTube,3,6,False,False
S0002881,U000329,2024-09-18,Tablet,iOS,Chrome,Paid Search,29,9,False,False
S0002882,U001320,2024-11-01,Tablet,Android,Safari,Organic Search,15,10,False,False
S0002883,U000402,2024-06-03,Mobile,iOS,Edge,Organic Search,29,5,False,False
S0002884,U000927,2024-08-25,Tablet,iOS,Edge,Direct,7,4,False,False
S0002885,U001077,2024-05-19,Mobile,iOS,Chrome,Facebook,35,11,False,False
S0002886,U000654,2024-12-11,Tablet,macOS,Edge,Instagram,25,3,False,False
S0002887,U000390,2024-02-20,Mobile,Android,Safari,Direct,54,8,False,False
S0002888,U001751,2025-04-07,Tablet,Windows,Edge,Facebook,31,4,False,False
S0002889,U000487,2024-10-26,Tablet,iOS,Edge,Direct,21,5,False,False
S0002890,U000896,2024-11-19,Mobile,iOS,Firefox,YouTube,54,2,False,False
S0002891,U000708,2024-07-28,Desktop,Android,Chrome,Referral,36,7,False,False
S0002892,U000173,2024-08-07,Mobile,iOS,Safari,Referral,37,1,True,False
S0002893,U001766,2025-11-19,Tablet,iOS,Chrome,Paid Search,27,2,False,False
S0002894,U001431,2024-08-23,Desktop,macOS,Edge,Instagram,49,1,True,False
S0002895,U001305,2025-01-02,Mobile,Windows,Chrome,Direct,31,12,False,False
S0002896,U001211,2024-01-31,Tablet,iOS,Firefox,Organic Search,34,1,True,False
S0002897,U001440,2024-10-29,Desktop,iOS,Chrome,Instagram,2,1,True,False
S0002898,U000969,2024-09-02,Mobile,iOS,Safari,Direct,28,7,False,False
S0002899,U000597,2024-08-22,Mobile,Windows,Edge,Paid Search,32,6,False,False
S0002900,U000110,2025-10-22,Mobile,Android,Chrome,Instagram,29,6,False,False
S0002901,U000473,2024-10-12,Tablet,Android,Safari,YouTube,13,8,False,True
S0002902,U000542,2025-06-11,Tablet,macOS,Edge,Organic Search,45,12,False,True
S0002903,U000416,2025-03-01,Tablet,iOS,Edge,Direct,43,4,False,False
S0002904,U000176,2024-11-24,Desktop,iOS,Safari,Referral,15,11,False,False
S0002905,U000843,2025-07-07,Desktop,macOS,Firefox,Email,31,10,False,False
S0002906,U000289,2024-03-11,Desktop,iOS,Edge,YouTube,54,3,False,False
S0002907,U001158,2025-04-05,Tablet,Windows,Safari,Referral,42,9,False,False
S0002908,U000773,2024-06-22,Desktop,macOS,Firefox,Instagram,23,8,False,False
S0002909,U000291,2025-04-13,Desktop,macOS,Firefox,Instagram,44,12,False,False
S0002910,U000973,2024-11-10,Desktop,Android,Safari,Email,6,12,False,False
S0002911,U001641,2024-11-26,Mobile,iOS,Chrome,YouTube,17,7,False,False
S0002912,U001261,2025-03-20,Tablet,macOS,Edge,Instagram,23,3,False,False
S0002913,U000076,2024-10-03,Desktop,macOS,Edge,Facebook,7,2,False,False
S0002914,U001764,2024-09-05,Tablet,macOS,Safari,Referral,41,2,False,False
S0002915,U001377,2025-08-30,Mobile,macOS,Chrome,Organic Search,20,8,False,False
S0002916,U000393,2025-05-02,Desktop,Android,Safari,Referral,13,2,False,False
S0002917,U001764,2025-10-06,Mobile,macOS,Safari,Referral,56,10,False,False
S0002918,U001698,2025-09-06,Tablet,Android,Chrome,Instagram,43,12,False,False
S0002919,U001806,2024-04-02,Desktop,macOS,Firefox,YouTube,44,12,False,True
S0002920,U000477,2024-10-25,Desktop,Android,Firefox,YouTube,12,3,False,False
S0002921,U000771,2024-09-04,Desktop,iOS,Chrome,Instagram,22,2,False,False
S0002922,U001962,2025-12-10,Desktop,Windows,Edge,Direct,15,2,False,False
S0002923,U000824,2025-12-16,Desktop,Windows,Safari,YouTube,41,10,False,False
S0002924,U000386,2025-06-20,Desktop,macOS,Safari,Organic Search,21,2,False,False
S0002925,U001546,2025-08-04,Tablet,iOS,Edge,YouTube,51,2,False,False
S0002926,U000919,2024-06-12,Tablet,iOS,Firefox,Direct,30,1,True,False
S0002927,U001659,2025-01-23,Tablet,Android,Firefox,YouTube,12,7,False,False
S0002928,U001437,2025-06-02,Tablet,iOS,Safari,Referral,58,6,False,False
S0002929,U001275,2024-07-02,Mobile,macOS,Edge,Direct,51,4,False,False
S0002930,U000782,2025-03-18,Desktop,Windows,Chrome,Email,1,3,False,False
S0002931,U001273,2024-01-23,Mobile,Android,Chrome,Facebook,42,2,False,False
S0002932,U001517,2024-01-02,Tablet,iOS,Safari,Instagram,39,9,False,True
S0002933,U001435,2025-02-28,Tablet,macOS,Edge,Facebook,53,6,False,False
S0002934,U000829,2025-11-25,Tablet,Android,Edge,Paid Search,44,11,False,False
S0002935,U000627,2024-01-11,Tablet,Windows,Edge,YouTube,13,3,False,False
S0002936,U000555,2025-01-23,Desktop,Android,Firefox,Organic Search,25,10,False,False
S0002937,U000232,2024-08-02,Tablet,macOS,Edge,Direct,34,5,False,False
S0002938,U001580,2024-10-22,Tablet,iOS,Firefox,YouTube,37,8,False,False
S0002939,U000683,2024-06-07,Tablet,Android,Safari,Organic Search,10,8,False,False
S0002940,U000065,2025-11-08,Desktop,macOS,Firefox,Instagram,41,3,False,False
S0002941,U001672,2024-11-21,Tablet,Windows,Chrome,YouTube,37,9,False,False
S0002942,U000584,2025-10-01,Desktop,Android,Chrome,YouTube,26,1,True,False
S0002943,U001786,2024-06-29,Tablet,iOS,Safari,Direct,10,7,False,False
S0002944,U001683,2025-11-23,Desktop,Android,Chrome,Direct,18,5,False,False
S0002945,U001742,2025-03-11,Mobile,Windows,Edge,Referral,47,9,False,False
S0002946,U001571,2024-04-22,Tablet,Windows,Chrome,Paid Search,20,10,False,False
S0002947,U001928,2025-11-11,Mobile,iOS,Chrome,Direct,10,3,False,True
S0002948,U001083,2024-04-11,Mobile,Android,Safari,Facebook,42,11,False,False
S0002949,U000520,2025-12-08,Mobile,macOS,Firefox,Direct,3,6,False,False
S0002950,U001201,2025-01-31,Tablet,macOS,Safari,Referral,15,8,False,True
S0002951,U001072,2025-09-07,Mobile,Android,Edge,Direct,24,2,False,False
S0002952,U001195,2025-07-26,Mobile,iOS,Safari,Facebook,47,7,False,True
S0002953,U000773,2025-04-11,Desktop,iOS,Safari,Facebook,16,3,False,False
S0002954,U000741,2024-12-03,Mobile,Android,Edge,Email,41,4,False,True
S0002955,U000887,2025-07-17,Desktop,iOS,Edge,Referral,15,9,False,False
S0002956,U000673,2025-12-17,Desktop,Android,Chrome,Instagram,46,7,False,False
S0002957,U001054,2024-10-30,Mobile,macOS,Firefox,Instagram,36,6,False,False
S0002958,U000934,2025-07-24,Mobile,Android,Firefox,Email,39,10,False,False
S0002959,U000637,2025-12-04,Mobile,Android,Firefox,Instagram,6,3,False,False
S0002960,U001151,2024-03-21,Mobile,Android,Edge,Organic Search,33,9,False,False
S0002961,U000361,2024-08-05,Mobile,Android,Firefox,Referral,31,9,False,False
S0002962,U000292,2024-09-07,Mobile,macOS,Safari,Direct,2,11,False,False
S0002963,U001414,2024-09-25,Tablet,iOS,Firefox,Referral,54,5,False,False
S0002964,U000272,2025-04-22,Desktop,Windows,Chrome,Email,21,11,False,False
S0002965,U001109,2025-08-03,Tablet,macOS,Safari,Email,54,2,False,False
S0002966,U000011,2025-05-20,Desktop,Android,Safari,Facebook,8,11,False,True
S0002967,U000131,2025-09-15,Desktop,Android,Firefox,YouTube,21,10,False,False
S0002968,U000235,2024-10-16,Mobile,Windows,Chrome,Organic Search,34,5,False,False
S0002969,U001538,2025-11-17,Desktop,macOS,Edge,YouTube,13,6,False,False
S0002970,U000328,2024-02-28,Desktop,iOS,Chrome,Direct,13,11,False,False
S0002971,U001735,2024-01-15,Mobile,macOS,Firefox,Direct,32,11,False,True
S0002972,U000574,2025-04-24,Mobile,macOS,Edge,Organic Search,8,12,False,True
S0002973,U000461,2024-08-27,Desktop,iOS,Safari,Organic Search,32,4,False,False
S0002974,U000410,2024-05-16,Desktop,Windows,Chrome,YouTube,25,11,False,False
S0002975,U001586,2024-04-18,Mobile,Android,Firefox,YouTube,43,11,False,False
S0002976,U000767,2024-06-27,Mobile,Android,Chrome,Paid Search,10,4,False,False
S0002977,U001344,2025-03-26,Tablet,macOS,Chrome,Organic Search,56,2,False,False
S0002978,U001089,2024-07-07,Mobile,Android,Edge,Organic Search,1,1,True,False
S0002979,U001037,2024-08-15,Mobile,Windows,Edge,Instagram,23,4,False,False
S0002980,U001784,2024-08-15,Tablet,Windows,Firefox,YouTube,25,1,True,False
S0002981,U001550,2025-10-23,Mobile,Windows,Chrome,Facebook,25,2,False,False
S0002982,U001351,2024-09-20,Desktop,iOS,Chrome,Paid Search,31,9,False,False
S0002983,U000360,2025-10-25,Mobile,macOS,Safari,Instagram,58,8,False,False
S0002984,U000431,2024-07-07,Tablet,iOS,Safari,YouTube,4,12,False,False
S0002985,U001853,2025-07-13,Mobile,Windows,Safari,Organic Search,50,1,True,False
S0002986,U001443,2025-12-01,Tablet,iOS,Firefox,Organic Search,16,6,False,True
S0002987,U000005,2025-10-05,Desktop,Windows,Firefox,Direct,26,4,False,False
S0002988,U000156,2025-01-14,Tablet,macOS,Firefox,Instagram,55,5,False,False
S0002989,U001975,2025-07-29,Desktop,macOS,Safari,YouTube,28,5,False,False
S0002990,U001383,2025-06-20,Tablet,iOS,Safari,Paid Search,50,11,False,False
S0002991,U001380,2025-06-07,Desktop,Windows,Chrome,Organic Search,18,3,False,False
S0002992,U001462,2024-11-13,Mobile,Android,Safari,Facebook,60,1,True,False
S0002993,U001498,2025-11-25,Desktop,Windows,Chrome,Referral,13,8,False,False
S0002994,U000021,2025-08-01,Mobile,Android,Edge,Instagram,16,9,False,False
S0002995,U001022,2025-11-24,Tablet,Android,Edge,Referral,55,12,False,False
S0002996,U001034,2024-01-29,Mobile,Android,Edge,Facebook,28,3,False,False
S0002997,U001573,2024-03-05,Desktop,Windows,Safari,Referral,22,1,True,False
S0002998,U001239,2025-07-01,Desktop,macOS,Chrome,Organic Search,26,6,False,False
S0002999,U000776,2025-04-13,Mobile,iOS,Chrome,Paid Search,45,11,False,True
S0003000,U001439,2025-10-26,Tablet,iOS,Safari,Email,34,7,False,False
S0003001,U000237,2025-07-09,Mobile,iOS,Chrome,Facebook,40,4,False,False
S0003002,U001842,2025-09-03,Tablet,macOS,Edge,Paid Search,4,3,False,False
S0003003,U001054,2025-07-18,Desktop,Windows,Chrome,Referral,21,12,False,False
S0003004,U000326,2024-03-09,Desktop,iOS,Chrome,Email,24,8,False,False
S0003005,U001258,2024-04-09,Mobile,Android,Edge,Referral,8,9,False,False
S0003006,U001667,2024-09-13,Desktop,iOS,Firefox,YouTube,4,11,False,False
S0003007,U001354,2025-10-18,Mobile,Android,Chrome,Email,35,11,False,False
S0003008,U000535,2025-01-23,Tablet,iOS,Chrome,Facebook,33,6,False,False
S0003009,U000111,2025-04-27,Desktop,iOS,Firefox,Referral,12,10,False,False
S0003010,U001997,2025-01-09,Desktop,Android,Edge,Referral,3,2,False,False
S0003011,U001467,2025-07-27,Desktop,iOS,Edge,YouTube,43,1,True,True
S0003012,U001284,2024-03-10,Tablet,macOS,Chrome,Direct,3,6,False,False
S0003013,U000092,2024-01-12,Tablet,Windows,Edge,YouTube,31,10,False,False
S0003014,U000627,2024-12-09,Desktop,iOS,Safari,Organic Search,11,11,False,False
S0003015,U001936,2025-02-15,Mobile,macOS,Safari,Organic Search,28,12,False,True
S0003016,U000625,2024-05-06,Mobile,Windows,Edge,Direct,40,6,False,False
S0003017,U001316,2025-06-16,Desktop,iOS,Safari,Facebook,56,2,False,False
S0003018,U000558,2024-11-27,Mobile,Windows,Safari,Instagram,15,6,False,False
S0003019,U000671,2024-06-08,Mobile,Windows,Firefox,Direct,15,4,False,False
S0003020,U000529,2024-02-03,Tablet,Windows,Safari,Paid Search,33,11,False,False
S0003021,U000596,2025-03-04,Desktop,macOS,Edge,Facebook,43,8,False,False
S0003022,U000173,2025-04-27,Tablet,macOS,Firefox,Direct,58,6,False,False
S0003023,U000790,2024-03-24,Tablet,Android,Firefox,Instagram,12,1,True,False
S0003024,U001819,2025-10-06,Mobile,iOS,Chrome,Referral,34,4,False,True
S0003025,U000287,2025-05-29,Mobile,iOS,Firefox,Paid Search,24,7,False,False
S0003026,U000739,2024-03-18,Desktop,Android,Firefox,Email,47,1,True,False
S0003027,U000529,2024-10-18,Mobile,macOS,Edge,Referral,59,2,False,False
S0003028,U000919,2024-02-08,Mobile,iOS,Chrome,Referral,55,8,False,False
S0003029,U001718,2024-08-07,Mobile,Android,Chrome,Paid Search,38,11,False,False
S0003030,U001989,2024-04-16,Desktop,macOS,Chrome,Paid Search,25,11,False,False
S0003031,U001789,2024-06-11,Mobile,Windows,Safari,Email,1,4,False,False
S0003032,U000045,2024-01-31,Desktop,macOS,Firefox,Paid Search,28,2,False,False
S0003033,U001087,2025-05-30,Tablet,iOS,Chrome,Organic Search,31,11,False,False
S0003034,U001177,2025-02-01,Mobile,Windows,Edge,Email,51,1,True,True
S0003035,U000131,2024-08-31,Tablet,Windows,Firefox,Organic Search,4,11,False,False
S0003036,U001361,2025-11-26,Tablet,Android,Edge,Paid Search,17,1,True,True
S0003037,U000546,2025-05-11,Tablet,Windows,Edge,Referral,23,11,False,False
S0003038,U001307,2024-11-04,Desktop,iOS,Edge,Referral,50,8,False,False
S0003039,U001159,2024-10-24,Desktop,macOS,Chrome,Facebook,46,7,False,False
S0003040,U001137,2025-07-13,Mobile,iOS,Edge,Email,28,9,False,False
S0003041,U000190,2024-04-13,Tablet,macOS,Firefox,Referral,59,7,False,False
S0003042,U001901,2024-03-25,Tablet,Windows,Firefox,Referral,57,1,True,False
S0003043,U000727,2024-06-08,Mobile,Windows,Edge,Email,48,12,False,False
S0003044,U001435,2025-02-13,Desktop,iOS,Safari,Paid Search,34,3,False,False
S0003045,U001320,2024-06-20,Tablet,macOS,Chrome,Direct,37,8,False,False
S0003046,U000274,2024-07-15,Tablet,Windows,Safari,Direct,25,7,False,False
S0003047,U001867,2025-05-26,Desktop,Windows,Safari,YouTube,47,12,False,False
S0003048,U001324,2025-02-06,Desktop,macOS,Firefox,Referral,23,8,False,False
S0003049,U000002,2025-12-13,Tablet,macOS,Safari,YouTube,29,11,False,False
S0003050,U001931,2024-04-10,Tablet,Windows,Chrome,Referral,31,4,False,False
S0003051,U000394,2024-09-11,Desktop,Android,Edge,Email,21,1,True,False
S0003052,U000992,2024-03-24,Mobile,Android,Firefox,Referral,50,8,False,False
S0003053,U000007,2024-05-17,Tablet,Android,Safari,Referral,50,5,False,False
S0003054,U001551,2025-11-02,Desktop,macOS,Chrome,Referral,36,9,False,False
S0003055,U000104,2024-07-15,Desktop,iOS,Safari,Organic Search,16,11,False,False
S0003056,U000308,2025-11-22,Mobile,Windows,Safari,Email,48,12,False,False
S0003057,U000952,2024-02-20,Mobile,iOS,Safari,Direct,9,2,False,False
S0003058,U001173,2024-07-11,Mobile,Android,Edge,Instagram,52,11,False,False
S0003059,U000504,2024-11-17,Mobile,Windows,Edge,Referral,22,8,False,False
S0003060,U001712,2024-08-27,Tablet,Windows,Chrome,YouTube,53,11,False,True
S0003061,U000309,2025-09-23,Tablet,Windows,Firefox,Facebook,9,4,False,False
S0003062,U001798,2024-07-10,Mobile,macOS,Firefox,Referral,15,5,False,False
S0003063,U000460,2024-12-05,Desktop,macOS,Safari,Paid Search,1,11,False,False
S0003064,U000577,2024-02-25,Mobile,iOS,Firefox,YouTube,8,12,False,False
S0003065,U001758,2024-04-27,Desktop,Windows,Firefox,Paid Search,16,5,False,False
S0003066,U001867,2024-07-26,Tablet,macOS,Safari,Direct,27,3,False,False
S0003067,U000654,2024-06-11,Desktop,Android,Safari,Organic Search,18,1,True,False
S0003068,U001311,2025-04-28,Mobile,iOS,Safari,YouTube,6,12,False,False
S0003069,U001336,2024-12-11,Tablet,Windows,Safari,Paid Search,29,1,True,True
S0003070,U000243,2024-04-26,Desktop,Android,Chrome,Referral,30,2,False,True
S0003071,U000772,2025-07-11,Tablet,Windows,Edge,Direct,52,2,False,False
S0003072,U001133,2024-10-13,Tablet,macOS,Chrome,Instagram,6,4,False,False
S0003073,U000527,2025-10-01,Desktop,Windows,Chrome,Referral,3,4,False,False
S0003074,U000464,2024-12-22,Desktop,iOS,Chrome,Facebook,16,5,False,True
S0003075,U000607,2025-02-21,Desktop,Windows,Edge,Email,27,6,False,False
S0003076,U001144,2025-11-26,Desktop,iOS,Chrome,YouTube,56,4,False,False
S0003077,U000063,2025-05-30,Mobile,iOS,Safari,YouTube,51,5,False,False
S0003078,U000476,2025-07-20,Desktop,Android,Edge,YouTube,13,1,True,False
S0003079,U000846,2024-05-24,Desktop,Windows,Chrome,Referral,46,5,False,False
S0003080,U000194,2025-09-17,Desktop,Android,Firefox,Organic Search,60,5,False,False
S0003081,U000735,2024-12-14,Desktop,Android,Safari,Facebook,5,10,False,True
S0003082,U001420,2025-10-01,Tablet,macOS,Safari,Referral,30,1,True,False
S0003083,U001071,2025-11-05,Mobile,iOS,Chrome,Facebook,32,9,False,False
S0003084,U001857,2025-12-22,Desktop,macOS,Firefox,Paid Search,51,6,False,False
S0003085,U001290,2025-05-07,Mobile,Windows,Firefox,Email,44,6,False,False
S0003086,U000177,2025-07-25,Tablet,iOS,Chrome,YouTube,23,12,False,False
S0003087,U001062,2025-05-13,Tablet,iOS,Safari,Instagram,14,10,False,False
S0003088,U000414,2025-04-30,Desktop,Windows,Chrome,Organic Search,7,4,False,False
S0003089,U001904,2025-03-22,Mobile,Android,Safari,Facebook,20,10,False,False
S0003090,U000776,2024-01-27,Desktop,macOS,Chrome,Paid Search,49,4,False,False
S0003091,U001386,2024-03-10,Desktop,Windows,Chrome,YouTube,37,3,False,False
S0003092,U001993,2025-06-03,Tablet,Android,Edge,YouTube,55,4,False,False
S0003093,U001007,2025-11-11,Mobile,Android,Safari,Instagram,9,6,False,False
S0003094,U001639,2025-04-12,Mobile,Android,Firefox,Paid Search,32,12,False,False
S0003095,U000392,2025-07-24,Mobile,Windows,Chrome,YouTube,9,9,False,False
S0003096,U000390,2025-08-17,Mobile,Android,Edge,Facebook,12,4,False,False
S0003097,U000701,2025-12-07,Tablet,Windows,Safari,Referral,24,2,False,False
S0003098,U001900,2025-08-06,Tablet,macOS,Chrome,Referral,26,2,False,False
S0003099,U000519,2025-08-23,Mobile,Android,Edge,Email,40,2,False,True
S0003100,U001947,2024-01-05,Mobile,Android,Firefox,Email,46,6,False,False
S0003101,U001742,2024-02-17,Desktop,Android,Safari,Direct,6,6,False,False
S0003102,U000043,2025-11-24,Tablet,Windows,Firefox,Organic Search,46,5,False,False
S0003103,U000138,2024-10-28,Desktop,macOS,Chrome,YouTube,37,5,False,False
S0003104,U001572,2024-05-18,Tablet,Android,Chrome,Direct,36,3,False,False
S0003105,U000595,2024-05-30,Mobile,Windows,Safari,Email,19,5,False,False
S0003106,U001281,2024-06-22,Mobile,Android,Safari,Facebook,25,3,False,False
S0003107,U000289,2025-11-19,Tablet,macOS,Edge,Direct,42,12,False,False
S0003108,U001025,2024-03-13,Mobile,Android,Firefox,Direct,46,3,False,False
S0003109,U001297,2025-07-26,Tablet,Android,Safari,Paid Search,55,7,False,False
S0003110,U000230,2025-10-19,Desktop,iOS,Edge,Referral,11,6,False,False
S0003111,U000724,2024-02-28,Desktop,Windows,Firefox,Facebook,53,9,False,False
S0003112,U001249,2024-02-17,Desktop,macOS,Firefox,Email,30,5,False,False
S0003113,U001231,2024-06-13,Desktop,macOS,Firefox,Organic Search,18,5,False,True
S0003114,U000309,2024-11-25,Desktop,Android,Edge,Email,25,12,False,False
S0003115,U001851,2024-07-05,Desktop,Android,Firefox,Instagram,41,3,False,False
S0003116,U001622,2025-07-29,Desktop,iOS,Chrome,Referral,8,10,False,False
S0003117,U001960,2024-10-25,Desktop,macOS,Edge,Paid Search,31,6,False,False
S0003118,U001047,2025-01-17,Mobile,macOS,Safari,Direct,48,6,False,False
S0003119,U001492,2024-09-29,Tablet,macOS,Edge,Direct,23,12,False,True
S0003120,U000071,2024-09-03,Desktop,macOS,Chrome,Facebook,2,5,False,False
S0003121,U000329,2025-11-03,Desktop,Android,Firefox,Facebook,40,5,False,False
S0003122,U001595,2025-05-29,Desktop,Android,Edge,Organic Search,38,3,False,False
S0003123,U000827,2024-04-17,Tablet,Windows,Chrome,Direct,21,7,False,False
S0003124,U001473,2024-01-17,Tablet,Windows,Edge,Direct,2,12,False,False
