Order_ID,User_ID,Session_ID,Product_ID,Order_Date,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,Payment_Method,Shipping_Method,Order_Status
O0000686,U000385,S0001369,P000132,2025-05-20,5,177.07,25,664.01,602.25,61.76,Debit Card,Same Day,Completed
O0000687,U000681,S0009688,P000763,2024-02-27,5,112.92,5,536.37,298.2,238.17,PayPal,Same Day,Completed
O0000688,U000365,S0006565,P000497,2025-09-27,1,37.71,20,30.17,28.05,2.12,Net Banking,Express,Completed
O0000689,U001564,S0007437,P000257,2025-09-26,2,429.24,0,858.48,560.68,297.8,Credit Card,Express,Completed
O0000690,U001981,S0005075,P000145,2025-04-20,2,457.53,5,869.31,570.86,298.45,Debit Card,Standard,Completed
O0000691,U001812,S0003414,P000429,2025-12-22,5,2419.71,5,11493.62,5639.65,5853.97,UPI,Standard,Completed
O0000692,U000248,S0002722,P000509,2024-04-04,1,324.45,15,275.78,158.78,117.0,Credit Card,Standard,Completed
O0000693,U000073,S0007895,P000464,2024-12-14,1,528.65,30,370.05,337.73,32.32,Credit Card,Same Day,Completed
O0000694,U000886,S0006036,P000847,2024-04-13,2,123.77,10,222.79,182.76,40.03,Debit Card,Standard,Completed
O0000695,U000576,S0002738,P000748,2025-05-02,3,32.31,5,92.08,47.58,44.5,Credit Card,Standard,Completed
O0000696,U000996,S0000857,P000082,2025-04-02,5,334.39,15,1421.16,1208.0,213.16,PayPal,Standard,Completed
O0000697,U001993,S0000953,P000490,2024-09-18,2,68.09,15,115.75,72.12,43.63,PayPal,Express,Completed
O0000698,U001718,S0009734,P000551,2025-04-19,5,96.24,30,336.84,322.75,14.09,PayPal,Standard,Returned
O0000699,U001720,S0009427,P000909,2025-11-15,4,28.37,25,85.11,54.64,30.47,UPI,Standard,Returned
O0000700,U000212,S0006825,P000639,2024-09-05,4,337.54,10,1215.14,766.0,449.14,Credit Card,Same Day,Returned
O0000701,U000573,S0008749,P000532,2024-09-11,2,26.23,25,39.34,30.06,9.28,UPI,Same Day,Completed
O0000702,U001924,S0006331,P000109,2025-08-09,5,182.28,0,911.4,610.35,301.05,Credit Card,Same Day,Completed
O0000703,U001480,S0007006,P000293,2025-02-17,3,37.11,5,105.76,70.68,35.08,PayPal,Same Day,Completed
O0000704,U001634,S0007986,P000396,2024-07-24,5,106.81,10,480.64,276.9,203.74,Credit Card,Express,Completed
O0000705,U000954,S0008910,P000788,2024-11-05,3,117.59,15,299.85,225.48,74.37,Credit Card,Express,Completed
O0000706,U001172,S0008609,P000581,2025-09-19,5,344.37,30,1205.29,934.7,270.59,UPI,Same Day,Completed
O0000707,U001900,S0001690,P000154,2025-07-31,1,453.75,10,408.38,291.78,116.6,UPI,Standard,Cancelled
O0000708,U001216,S0006695,P000653,2025-06-16,3,55.47,20,133.13,76.68,56.45,PayPal,Express,Completed
O0000709,U001604,S0002065,P000789,2025-05-14,5,181.27,25,679.76,660.9,18.86,Credit Card,Standard,Completed
O0000710,U000268,S0001199,P000503,2024-12-15,1,48.29,15,41.05,28.21,12.84,PayPal,Standard,Completed
O0000711,U001839,S0005934,P000886,2025-09-06,2,149.48,20,239.17,191.76,47.41,Net Banking,Same Day,Completed
O0000712,U001352,S0001467,P000530,2024-03-11,5,168.97,15,718.12,446.95,271.17,Net Banking,Express,Completed
O0000713,U000119,S0009364,P000703,2024-08-16,5,134.65,0,673.25,487.65,185.6,Net Banking,Same Day,Cancelled
O0000714,U001997,S0004887,P000334,2024-06-09,3,381.6,5,1087.56,600.96,486.6,UPI,Standard,Completed
O0000715,U000574,S0006473,P000708,2024-10-09,2,182.86,15,310.86,180.6,130.26,Net Banking,Standard,Returned
O0000716,U000399,S0001563,P000793,2024-10-14,5,341.76,15,1452.48,1130.05,322.43,Net Banking,Same Day,Completed
O0000717,U001170,S0002778,P000353,2024-08-14,5,176.36,5,837.71,489.55,348.16,PayPal,Same Day,Completed
O0000718,U001580,S0001716,P000396,2024-09-05,1,106.81,15,90.79,55.38,35.41,PayPal,Express,Completed
O0000719,U001131,S0004328,P000076,2024-05-11,1,70.59,10,63.53,50.01,13.52,PayPal,Same Day,Completed
O0000720,U000488,S0000080,P000541,2024-06-24,1,32.0,20,25.6,18.74,6.86,PayPal,Same Day,Completed
O0000721,U001060,S0004035,P000046,2024-08-24,5,232.05,5,1102.24,724.0,378.24,Debit Card,Express,Completed
O0000722,U000891,S0004906,P000136,2025-06-01,4,79.04,25,237.12,184.32,52.8,Net Banking,Same Day,Completed
O0000723,U000243,S0001456,P000623,2024-06-20,1,27.33,30,19.13,18.21,0.92,Debit Card,Express,Completed
O0000724,U000568,S0000691,P000893,2024-11-15,3,2081.37,10,5619.7,4229.4,1390.3,Net Banking,Express,Completed
O0000725,U001630,S0000235,P000038,2025-01-16,3,34.46,30,72.37,69.36,3.01,Net Banking,Standard,Completed
O0000726,U001185,S0005042,P000222,2025-03-25,2,248.74,30,348.24,247.7,100.54,Net Banking,Express,Cancelled
O0000727,U000248,S0009785,P000184,2024-03-06,5,64.28,15,273.19,147.15,126.04,Debit Card,Same Day,Completed
O0000728,U001971,S0005151,P000750,2025-09-25,1,268.0,20,214.4,152.51,61.89,PayPal,Same Day,Completed
O0000729,U000344,S0008662,P000350,2024-08-17,1,56.64,0,56.64,27.65,28.99,UPI,Express,Returned
O0000730,U001426,S0001689,P000636,2024-06-26,5,153.34,5,728.37,454.55,273.82,UPI,Same Day,Returned
O0000731,U001680,S0006131,P000069,2024-12-26,4,77.12,0,308.48,194.0,114.48,UPI,Express,Completed
O0000732,U001570,S0004011,P000684,2025-12-02,2,56.02,15,95.23,59.74,35.49,Credit Card,Same Day,Completed
O0000733,U000174,S0005933,P000508,2024-11-30,4,766.76,15,2606.98,1523.04,1083.94,Debit Card,Express,Completed
O0000734,U000035,S0004263,P000769,2024-03-08,2,781.26,5,1484.39,813.52,670.87,Debit Card,Same Day,Completed
O0000735,U000442,S0005899,P000279,2025-04-06,3,37.86,0,113.58,74.85,38.73,Debit Card,Express,Cancelled
O0000736,U000233,S0002492,P000214,2024-03-11,3,133.93,5,381.7,293.52,88.18,Debit Card,Express,Completed
O0000737,U000611,S0008641,P000647,2024-06-11,4,12.75,10,45.9,24.08,21.82,Debit Card,Express,Completed
O0000738,U001746,S0004689,P000755,2024-09-26,4,24.02,10,86.47,61.84,24.63,PayPal,Express,Returned
O0000739,U001758,S0007289,P000646,2025-10-26,5,316.84,10,1425.78,797.7,628.08,PayPal,Same Day,Cancelled
O0000740,U001137,S0007032,P000815,2025-12-03,4,17.84,0,71.36,37.8,33.56,Debit Card,Standard,Returned
O0000741,U001090,S0001028,P000760,2024-10-28,5,291.21,0,1456.05,918.25,537.8,Credit Card,Express,Completed
O0000742,U000637,S0002184,P000875,2025-12-29,5,441.77,10,1987.96,1597.35,390.61,Net Banking,Express,Returned
O0000743,U000615,S0006972,P000333,2025-05-07,3,23.62,5,67.32,39.45,27.87,UPI,Express,Completed
O0000744,U001325,S0008222,P000434,2025-11-14,2,341.51,10,614.72,417.4,197.32,Credit Card,Same Day,Completed
O0000745,U000053,S0007311,P000682,2025-10-12,5,61.18,15,260.01,153.75,106.26,Debit Card,Standard,Completed
O0000746,U000081,S0004195,P000183,2024-07-29,2,64.1,10,115.38,84.98,30.4,Credit Card,Express,Completed
O0000747,U001894,S0008290,P000528,2024-10-25,4,100.66,30,281.85,268.68,13.17,Debit Card,Express,Completed
O0000748,U000947,S0005580,P000163,2024-12-02,3,51.64,5,147.17,99.93,47.24,Credit Card,Standard,Completed
O0000749,U000684,S0009334,P000108,2025-05-08,2,119.36,5,226.78,125.38,101.4,Debit Card,Same Day,Completed
O0000750,U000616,S0001819,P000754,2025-01-20,3,85.96,5,244.99,148.83,96.16,Credit Card,Standard,Completed
O0000751,U001713,S0004498,P000678,2025-06-04,3,8.83,5,25.17,17.25,7.92,UPI,Same Day,Completed
O0000752,U000559,S0005366,P000959,2024-01-24,2,1840.06,20,2944.1,2391.26,552.84,Debit Card,Same Day,Cancelled
O0000753,U000816,S0006606,P000001,2024-08-19,3,59.07,5,168.35,85.2,83.15,Net Banking,Express,Cancelled
O0000754,U000488,S0007461,P000716,2024-04-02,1,140.75,5,133.71,71.63,62.08,PayPal,Same Day,Completed
O0000755,U001586,S0000430,P000279,2025-08-10,2,37.86,15,64.36,49.9,14.46,PayPal,Standard,Completed
O0000756,U000918,S0003210,P000374,2024-06-14,1,258.36,10,232.52,184.42,48.1,Net Banking,Express,Completed
O0000757,U000802,S0007505,P000319,2025-10-31,4,21.67,10,78.01,64.36,13.65,Credit Card,Same Day,Completed
O0000758,U001695,S0003435,P000168,2024-12-22,4,151.64,15,515.58,388.64,126.94,PayPal,Same Day,Returned
O0000759,U000750,S0009909,P000359,2024-08-31,1,1560.51,30,1092.36,795.71,296.65,UPI,Express,Completed
O0000760,U000868,S0005650,P000856,2024-12-20,4,610.8,25,1832.4,1701.28,131.12,Debit Card,Same Day,Completed
O0000761,U001466,S0007558,P000347,2025-02-03,2,73.91,5,140.43,103.96,36.47,UPI,Express,Completed
O0000762,U001326,S0009139,P000433,2024-01-24,1,1495.79,15,1271.42,833.79,437.63,PayPal,Express,Completed
O0000763,U001812,S0005221,P000792,2025-07-25,5,183.96,20,735.84,626.0,109.84,Net Banking,Standard,Completed
O0000764,U000804,S0001246,P000604,2024-08-21,4,767.26,10,2762.14,1896.32,865.82,Credit Card,Express,Completed
O0000765,U000536,S0001902,P000386,2025-12-06,1,75.87,15,64.49,37.05,27.44,Net Banking,Standard,Cancelled
O0000766,U000263,S0009723,P000695,2024-07-07,4,405.8,30,1136.24,1085.2,51.04,UPI,Same Day,Completed
O0000767,U001894,S0007545,P000635,2025-11-16,3,20.81,10,56.19,41.85,14.34,UPI,Same Day,Returned
O0000768,U000565,S0004309,P000425,2025-12-16,1,32.98,0,32.98,20.49,12.49,Debit Card,Same Day,Cancelled
O0000769,U000249,S0002742,P000917,2024-03-29,5,29.93,5,142.17,111.75,30.42,Net Banking,Express,Completed
O0000770,U000400,S0008415,P000979,2025-12-17,2,457.17,15,777.19,629.58,147.61,Net Banking,Same Day,Completed
O0000771,U001758,S0004702,P000034,2025-01-11,5,72.9,0,364.5,256.55,107.95,Debit Card,Standard,Returned
O0000772,U000038,S0009922,P000508,2024-01-30,2,766.76,10,1380.17,761.52,618.65,Debit Card,Express,Cancelled
O0000773,U001721,S0000072,P000953,2025-08-19,1,54.42,5,51.7,32.25,19.45,UPI,Standard,Cancelled
O0000774,U001160,S0007409,P000594,2025-05-11,3,47.29,25,106.4,83.46,22.94,PayPal,Same Day,Completed
O0000775,U001469,S0008659,P000564,2025-12-23,4,145.88,20,466.82,421.84,44.98,PayPal,Standard,Completed
O0000776,U000438,S0007818,P000573,2025-01-03,2,85.06,25,127.59,109.28,18.31,PayPal,Same Day,Cancelled
O0000777,U000344,S0000905,P000041,2025-07-21,4,59.02,15,200.67,144.2,56.47,PayPal,Express,Completed
O0000778,U001119,S0003262,P000938,2024-11-06,2,731.77,5,1390.36,975.7,414.66,Credit Card,Same Day,Completed
O0000779,U000013,S0000575,P000605,2025-04-05,2,22.73,5,43.19,23.8,19.39,Debit Card,Express,Completed
O0000780,U001356,S0006180,P000915,2024-11-17,4,52.61,15,178.87,127.72,51.15,UPI,Same Day,Returned
O0000781,U000269,S0000651,P000895,2024-09-20,5,55.08,5,261.63,187.55,74.08,Debit Card,Express,Completed
O0000782,U001045,S0009065,P000869,2025-11-05,3,35.92,25,80.82,48.9,31.92,UPI,Same Day,Completed
O0000783,U000609,S0003963,P000648,2025-06-14,1,1067.64,15,907.49,529.0,378.49,UPI,Standard,Completed
O0000784,U001479,S0004280,P000336,2024-06-02,4,238.41,25,715.23,466.0,249.23,Credit Card,Express,Cancelled
O0000785,U001256,S0005208,P000793,2025-10-23,1,341.76,5,324.67,226.01,98.66,PayPal,Standard,Cancelled
O0000786,U001150,S0004298,P000831,2024-07-03,3,2478.9,0,7436.7,4023.09,3413.61,Debit Card,Express,Completed
O0000787,U001969,S0008305,P000168,2025-02-01,2,151.64,15,257.79,194.32,63.47,Debit Card,Express,Completed
O0000788,U000925,S0008508,P000807,2024-02-13,1,175.77,30,123.04,83.64,39.4,Net Banking,Standard,Cancelled
O0000789,U001769,S0000828,P000720,2024-08-29,3,45.28,30,95.09,100.8,-5.71,Net Banking,Standard,Cancelled
O0000790,U001797,S0008366,P000757,2025-02-03,3,74.56,25,167.76,162.24,5.52,UPI,Same Day,Returned
O0000791,U001399,S0005659,P000315,2024-08-20,3,111.49,10,301.02,209.37,91.65,UPI,Same Day,Completed
O0000792,U001516,S0003204,P000850,2025-04-26,1,179.6,10,161.64,117.57,44.07,UPI,Express,Completed
O0000793,U000665,S0001729,P000438,2024-12-14,3,56.2,10,151.74,101.85,49.89,Debit Card,Standard,Cancelled
O0000794,U000222,S0009985,P000494,2025-01-17,1,560.78,30,392.55,416.63,-24.08,Credit Card,Standard,Completed
O0000795,U001250,S0000561,P000300,2024-01-18,1,40.56,25,30.42,28.43,1.99,Debit Card,Same Day,Completed
O0000796,U001437,S0008933,P000618,2024-12-12,2,243.83,10,438.89,309.5,129.39,PayPal,Same Day,Completed
O0000797,U000421,S0003534,P000500,2025-12-03,2,58.22,10,104.8,80.82,23.98,PayPal,Express,Completed
O0000798,U001095,S0009470,P000358,2024-03-20,3,214.66,30,450.79,395.97,54.82,Debit Card,Express,Completed
O0000799,U000857,S0006680,P000520,2025-04-24,1,212.45,5,201.83,156.26,45.57,Credit Card,Same Day,Completed
O0000800,U000482,S0003496,P000468,2025-01-31,2,6.24,20,9.98,7.58,2.4,Credit Card,Standard,Returned
O0000801,U001004,S0000826,P000606,2025-06-21,4,226.79,25,680.37,421.96,258.41,UPI,Same Day,Completed
O0000802,U000664,S0001877,P000153,2024-06-10,4,55.67,30,155.88,120.92,34.96,Debit Card,Standard,Completed
O0000803,U000331,S0006513,P000160,2024-09-12,2,314.19,20,502.7,447.34,55.36,Net Banking,Same Day,Returned
O0000804,U000918,S0009740,P000424,2024-03-07,2,56.5,15,96.05,82.08,13.97,Debit Card,Same Day,Completed
O0000805,U001321,S0002795,P000621,2025-08-23,2,897.6,0,1795.2,1014.0,781.2,PayPal,Standard,Completed
O0000806,U001925,S0004254,P000903,2024-08-16,1,70.51,30,49.36,46.74,2.62,Credit Card,Same Day,Completed
O0000807,U001053,S0006092,P000303,2025-07-15,4,12.14,10,43.7,24.96,18.74,Credit Card,Standard,Completed
O0000808,U000677,S0005764,P000454,2024-11-05,4,133.44,10,480.38,334.68,145.7,PayPal,Standard,Cancelled
O0000809,U000238,S0000859,P000295,2025-08-21,1,262.77,0,262.77,128.25,134.52,PayPal,Express,Returned
O0000810,U000721,S0002508,P000289,2024-08-11,1,201.01,20,160.81,103.75,57.06,PayPal,Standard,Completed
O0000811,U000308,S0003056,P000213,2025-11-22,3,52.85,25,118.91,73.83,45.08,Debit Card,Express,Cancelled
O0000812,U001172,S0008609,P000829,2025-09-19,4,133.16,25,399.48,324.24,75.24,Debit Card,Same Day,Completed
O0000813,U000181,S0008399,P000091,2025-07-04,1,335.27,20,268.22,173.47,94.75,UPI,Same Day,Completed
O0000814,U000936,S0004350,P000578,2024-06-05,3,274.01,25,616.52,566.34,50.18,UPI,Express,Completed
O0000815,U001400,S0007319,P000689,2025-07-13,5,54.18,25,203.17,185.85,17.32,PayPal,Express,Returned
O0000816,U001628,S0000067,P000575,2024-05-18,3,63.03,15,160.73,101.31,59.42,Credit Card,Express,Completed
O0000817,U001246,S0001391,P000653,2024-02-25,4,55.47,0,221.88,102.24,119.64,Net Banking,Express,Completed
O0000818,U001618,S0003715,P000561,2025-03-10,1,8.96,20,7.17,5.87,1.3,Net Banking,Express,Completed
O0000819,U000791,S0008337,P000312,2024-07-17,1,27.0,15,22.95,17.68,5.27,PayPal,Same Day,Returned
O0000820,U001908,S0005617,P000509,2025-11-03,5,324.45,30,1135.57,793.9,341.67,Debit Card,Standard,Returned
O0000821,U000306,S0003786,P000010,2024-09-15,4,15.72,30,44.02,30.92,13.1,PayPal,Same Day,Completed
O0000822,U000229,S0003426,P000635,2024-04-19,4,20.81,10,74.92,55.8,19.12,Credit Card,Express,Completed
O0000823,U000917,S0008160,P000491,2025-02-26,2,43.14,15,73.34,56.0,17.34,PayPal,Standard,Completed
O0000824,U001778,S0005407,P000545,2024-02-29,5,658.32,0,3291.6,1575.4,1716.2,Net Banking,Express,Completed
O0000825,U001712,S0003060,P000987,2024-08-27,3,69.55,30,146.05,137.37,8.68,Net Banking,Standard,Completed
O0000826,U000748,S0003997,P000082,2024-04-01,2,334.39,25,501.58,483.2,18.38,PayPal,Same Day,Completed
O0000827,U000632,S0007343,P000276,2024-05-15,4,41.08,30,115.02,110.76,4.26,UPI,Standard,Completed
O0000828,U000729,S0005530,P000786,2024-04-20,5,605.76,10,2725.92,1957.25,768.67,Net Banking,Standard,Completed
O0000829,U000580,S0008793,P000476,2024-04-01,2,214.22,20,342.75,232.22,110.53,PayPal,Same Day,Returned
O0000830,U001999,S0007641,P000392,2024-06-14,1,355.46,10,319.91,205.75,114.16,Credit Card,Express,Returned
O0000831,U001438,S0005472,P000335,2024-04-19,5,75.48,0,377.4,215.2,162.2,Debit Card,Standard,Completed
O0000832,U000241,S0006250,P000106,2024-02-28,1,33.6,10,30.24,18.74,11.5,Debit Card,Express,Completed
O0000833,U001924,S0000213,P000801,2024-07-01,5,45.08,15,191.59,167.65,23.94,Credit Card,Same Day,Cancelled
O0000834,U000352,S0000367,P000183,2025-07-15,1,64.1,25,48.07,42.49,5.58,PayPal,Standard,Completed
O0000835,U000292,S0002962,P000600,2024-09-07,1,44.27,30,30.99,30.22,0.77,UPI,Standard,Completed
O0000836,U001249,S0008731,P000965,2025-11-18,5,148.97,0,744.85,367.5,377.35,Credit Card,Standard,Returned
O0000837,U000030,S0008696,P000642,2024-11-08,5,2250.82,30,7877.87,5796.4,2081.47,Net Banking,Express,Returned
O0000838,U001679,S0007023,P000440,2025-07-13,4,112.88,25,338.64,215.04,123.6,PayPal,Express,Returned
O0000839,U001923,S0009792,P000862,2024-07-15,1,17.34,25,13.0,9.42,3.58,UPI,Express,Completed
O0000840,U001906,S0005985,P000296,2025-11-08,5,15.39,30,53.87,49.25,4.62,Net Banking,Same Day,Returned
O0000841,U001923,S0007389,P000634,2025-05-02,4,16.02,30,44.86,38.36,6.5,UPI,Express,Completed
O0000842,U000862,S0007300,P000088,2025-12-13,3,148.63,5,423.6,216.15,207.45,PayPal,Same Day,Completed
O0000843,U001228,S0007669,P000086,2025-02-02,1,2302.77,25,1727.08,1161.62,565.46,PayPal,Express,Cancelled
O0000844,U001686,S0006856,P000556,2024-03-24,4,18.6,5,70.68,45.16,25.52,Net Banking,Standard,Completed
O0000845,U001414,S0002279,P000944,2025-05-28,3,124.29,30,261.01,167.97,93.04,UPI,Express,Completed
O0000846,U001544,S0007869,P000303,2024-12-25,2,12.14,20,19.42,12.48,6.94,PayPal,Same Day,Returned
O0000847,U001141,S0001031,P000704,2025-09-14,4,449.79,30,1259.41,832.4,427.01,Credit Card,Standard,Cancelled
O0000848,U001647,S0007960,P000779,2025-02-05,2,99.55,5,189.14,139.46,49.68,Debit Card,Express,Cancelled
O0000849,U000035,S0001644,P000006,2025-05-05,3,62.98,10,170.05,140.88,29.17,Debit Card,Standard,Cancelled
O0000850,U000879,S0001225,P000266,2024-07-29,3,368.82,10,995.81,662.49,333.32,Debit Card,Standard,Completed
O0000851,U000082,S0000098,P000657,2024-03-04,1,8.75,10,7.88,4.74,3.14,UPI,Express,Completed
O0000852,U000330,S0007816,P000058,2025-03-20,5,227.66,25,853.72,714.35,139.37,Credit Card,Standard,Completed
O0000853,U001265,S0000748,P000295,2025-07-11,3,262.77,5,748.89,384.75,364.14,Credit Card,Standard,Completed
O0000854,U001928,S0005381,P000065,2024-10-27,4,11.59,0,46.36,29.88,16.48,UPI,Standard,Completed
O0000855,U000648,S0008843,P000021,2025-12-26,1,40.45,0,40.45,27.72,12.73,PayPal,Express,Completed
O0000856,U000072,S0009925,P000245,2024-07-10,1,109.34,5,103.87,67.65,36.22,Net Banking,Express,Completed
O0000857,U000457,S0002785,P000103,2024-05-21,2,315.3,25,472.95,413.0,59.95,Debit Card,Same Day,Completed
O0000858,U000797,S0006733,P000628,2025-09-14,1,77.03,15,65.48,36.47,29.01,Debit Card,Standard,Completed
O0000859,U001845,S0006269,P000188,2024-01-10,3,18.21,20,43.7,40.26,3.44,Net Banking,Express,Completed
O0000860,U000539,S0005940,P000890,2024-08-20,5,154.84,20,619.36,366.0,253.36,UPI,Same Day,Completed
O0000861,U001969,S0001954,P000552,2024-01-14,1,25.75,25,19.31,14.78,4.53,Credit Card,Standard,Cancelled
O0000862,U000468,S0001446,P000281,2025-10-10,4,197.01,15,669.83,450.36,219.47,Debit Card,Same Day,Completed
O0000863,U000976,S0001189,P000961,2024-02-06,1,45.7,25,34.28,29.53,4.75,Net Banking,Standard,Completed
O0000864,U001994,S0009843,P000867,2025-07-24,1,223.22,5,212.06,158.35,53.71,UPI,Same Day,Completed
O0000865,U001390,S0009129,P000936,2025-06-21,5,59.4,15,252.45,177.45,75.0,UPI,Standard,Cancelled
O0000866,U000408,S0002318,P000967,2025-07-10,4,22.22,0,88.88,62.6,26.28,UPI,Same Day,Completed
O0000867,U001428,S0008164,P000816,2024-08-08,2,22.11,5,42.01,30.54,11.47,PayPal,Standard,Returned
O0000868,U000663,S0007498,P000181,2024-05-12,4,356.17,0,1424.68,1067.92,356.76,UPI,Standard,Cancelled
O0000869,U001987,S0003340,P000165,2025-10-09,4,27.06,10,97.42,56.44,40.98,PayPal,Same Day,Completed
O0000870,U000448,S0006693,P000929,2024-04-07,5,98.17,0,490.85,230.4,260.45,UPI,Express,Completed
O0000871,U000966,S0008892,P000728,2024-07-28,5,313.49,20,1253.96,895.55,358.41,Net Banking,Express,Completed
O0000872,U001033,S0006112,P000169,2025-11-05,3,42.17,20,101.21,60.87,40.34,Debit Card,Express,Completed
O0000873,U000875,S0005090,P000150,2024-03-26,2,218.13,30,305.38,326.02,-20.64,Debit Card,Standard,Completed
O0000874,U000054,S0006729,P000012,2025-03-31,3,186.99,30,392.68,317.19,75.49,UPI,Standard,Returned
O0000875,U000284,S0000227,P000580,2024-04-09,1,33.92,5,32.22,18.67,13.55,Debit Card,Express,Completed
O0000876,U000151,S0000801,P000656,2025-10-19,5,43.95,15,186.79,108.2,78.59,PayPal,Express,Returned
O0000877,U000580,S0003713,P000008,2024-01-20,2,377.87,30,529.02,401.28,127.74,Net Banking,Same Day,Completed
O0000878,U001716,S0003539,P000788,2025-12-12,2,117.59,20,188.14,150.32,37.82,Credit Card,Express,Cancelled
O0000879,U001239,S0002998,P000836,2025-07-01,4,46.27,25,138.81,119.16,19.65,Net Banking,Standard,Completed
O0000880,U001391,S0005164,P000311,2024-07-10,2,163.14,20,261.02,153.78,107.24,Debit Card,Same Day,Completed
O0000881,U000485,S0000348,P000731,2025-08-16,1,102.2,0,102.2,61.26,40.94,Debit Card,Standard,Completed
